Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,
2019-03-08 00:00:00+00:00,3.7397961616516113,3.7660000324249268,3.776750087738037,3.619999885559082,3.6414999961853027,422416000,NVDA
2019-03-11 00:00:00+00:00,4.000470161437988,4.028500080108643,4.051499843597412,3.7422499656677246,3.789750099182129,859728000,NVDA
2019-03-12 00:00:00+00:00,4.034729957580566,4.063000202178955,4.109749794006348,3.979749917984009,4.05649995803833,579576000,NVDA
2019-03-13 00:00:00+00:00,4.186169147491455,4.2154998779296875,4.244999885559082,4.093249797821045,4.100749969482422,768900000,NVDA
2019-03-14 00:00:00+00:00,4.11020040512085,4.138999938964844,4.23675012588501,4.131249904632568,4.22475004196167,519384000,NVDA
2019-03-15 00:00:00+00:00,4.215712070465088,4.245250225067139,4.288249969482422,4.178999900817871,4.182499885559082,661484000,NVDA
2019-03-18 00:00:00+00:00,4.194361209869385,4.223750114440918,4.331250190734863,4.196499824523926,4.2769999504089355,486992000,NVDA
2019-03-19 00:00:00+00:00,4.362184047698975,4.392749786376953,4.4375,4.302000045776367,4.318999767303467,854972000,NVDA
2019-03-20 00:00:00+00:00,4.3296637535095215,4.360000133514404,4.475749969482422,4.324999809265137,4.421999931335449,719148000,NVDA
2019-03-21 00:00:00+00:00,4.566503524780273,4.598499774932861,4.625,4.3782501220703125,4.3832502365112305,824312000,NVDA
2019-03-22 00:00:00+00:00,4.406622886657715,4.4375,4.619999885559082,4.423500061035156,4.571000099182129,747644000,NVDA
2019-03-25 00:00:00+00:00,4.314270973205566,4.3445000648498535,4.461249828338623,4.277750015258789,4.396500110626221,525212000,NVDA
2019-03-26 00:00:00+00:00,4.390983581542969,4.421750068664551,4.543749809265137,4.364999771118164,4.487249851226807,703508000,NVDA
2019-03-27 00:00:00+00:00,4.38179874420166,4.412499904632568,4.4942498207092285,4.34250020980835,4.447500228881836,474372000,NVDA
2019-03-28 00:00:00+00:00,4.400417327880859,4.431250095367432,4.497499942779541,4.377749919891357,4.43874979019165,480264000,NVDA
2019-03-29 00:00:00+00:00,4.457765579223633,4.488999843597412,4.513500213623047,4.447750091552734,4.498499870300293,456896000,NVDA
2019-04-01 00:00:00+00:00,4.525292873382568,4.557000160217285,4.587500095367432,4.509250164031982,4.581500053405762,483824000,NVDA
2019-04-02 00:00:00+00:00,4.543167591094971,4.574999809265137,4.619750022888184,4.538000106811523,4.581250190734863,440920000,NVDA
2019-04-03 00:00:00+00:00,4.6826887130737305,4.7154998779296875,4.775000095367432,4.619999885559082,4.625,783504000,NVDA
2019-04-04 00:00:00+00:00,4.6737518310546875,4.706500053405762,4.7492499351501465,4.643249988555908,4.699999809265137,457376000,NVDA
2019-04-05 00:00:00+00:00,4.740533828735352,4.773749828338623,4.791250228881836,4.713250160217285,4.75,481744000,NVDA
2019-04-08 00:00:00+00:00,4.761388778686523,4.794750213623047,4.820000171661377,4.71875,4.743000030517578,424192000,NVDA
2019-04-09 00:00:00+00:00,4.698577404022217,4.731500148773193,4.772250175476074,4.689000129699707,4.761000156402588,439972000,NVDA
2019-04-10 00:00:00+00:00,4.769083499908447,4.802499771118164,4.828499794006348,4.726250171661377,4.73075008392334,444772000,NVDA
2019-04-11 00:00:00+00:00,4.755181789398193,4.78849983215332,4.836750030517578,4.738749980926514,4.804999828338623,374600000,NVDA
2019-04-12 00:00:00+00:00,4.717197418212891,4.750249862670898,4.831500053405762,4.741499900817871,4.827499866485596,471708000,NVDA
2019-04-15 00:00:00+00:00,4.585371971130371,4.617499828338623,4.747499942779541,4.577499866485596,4.742499828338623,440092000,NVDA
2019-04-16 00:00:00+00:00,4.672511577606201,4.705249786376953,4.724249839782715,4.624000072479248,4.6570000648498535,394964000,NVDA
2019-04-17 00:00:00+00:00,4.64967155456543,4.682250022888184,4.761499881744385,4.659749984741211,4.740499973297119,351004000,NVDA
2019-04-18 00:00:00+00:00,4.62509298324585,4.65749979019165,4.723249912261963,4.629499912261963,4.689000129699707,380988000,NVDA
2019-04-22 00:00:00+00:00,4.6789655685424805,4.711750030517578,4.727499961853027,4.6020002365112305,4.633749961853027,279936000,NVDA
2019-04-23 00:00:00+00:00,4.733582019805908,4.766749858856201,4.798250198364258,4.715250015258789,4.724999904632568,346856000,NVDA
2019-04-24 00:00:00+00:00,4.745995998382568,4.779250144958496,4.820250034332275,4.716000080108643,4.777249813079834,318204000,NVDA
2019-04-25 00:00:00+00:00,4.6402363777160645,4.672749996185303,4.761250019073486,4.59250020980835,4.738749980926514,499296000,NVDA
2019-04-26 00:00:00+00:00,4.421271324157715,4.452250003814697,4.522250175476074,4.332499980926514,4.517749786376953,868988000,NVDA
2019-04-29 00:00:00+00:00,4.452055931091309,4.483250141143799,4.511250019073486,4.387499809265137,4.460249900817871,391920000,NVDA
2019-04-30 00:00:00+00:00,4.493515491485596,4.525000095367432,4.550749778747559,4.43149995803833,4.45074987411499,362920000,NVDA
2019-05-01 00:00:00+00:00,4.480358600616455,4.511750221252441,4.620250225067139,4.511499881744385,4.577750205993652,354280000,NVDA
2019-05-02 00:00:00+00:00,4.547884941101074,4.579750061035156,4.6217498779296875,4.478000164031982,4.521500110626221,394684000,NVDA
2019-05-03 00:00:00+00:00,4.543415546417236,4.575250148773193,4.598249912261963,4.51324987411499,4.588250160217285,336824000,NVDA
2019-05-06 00:00:00+00:00,4.464965343475342,4.496250152587891,4.508500099182129,4.349999904632568,4.387499809265137,422176000,NVDA
2019-05-07 00:00:00+00:00,4.297637462615967,4.327750205993652,4.447500228881836,4.279250144958496,4.447500228881836,555220000,NVDA
2019-05-08 00:00:00+00:00,4.317746639251709,4.3480000495910645,4.428750038146973,4.288000106811523,4.300000190734863,419168000,NVDA
2019-05-09 00:00:00+00:00,4.2251458168029785,4.254749774932861,4.288249969482422,4.135000228881836,4.278500080108643,660248000,NVDA
2019-05-10 00:00:00+00:00,4.191133499145508,4.2204999923706055,4.289750099182129,4.099999904632568,4.223750114440918,569500000,NVDA
2019-05-13 00:00:00+00:00,3.933687686920166,3.961250066757202,4.110750198364258,3.9452500343322754,4.087500095367432,656912000,NVDA
2019-05-14 00:00:00+00:00,4.022813320159912,4.051000118255615,4.08650016784668,3.962249994277954,4.00124979019165,524880000,NVDA
2019-05-15 00:00:00+00:00,3.961740732192993,3.989500045776367,4.026249885559082,3.9352500438690186,3.994999885559082,502320000,NVDA
2019-05-16 00:00:00+00:00,3.9768850803375244,4.004749774932861,4.047749996185303,3.9412500858306885,3.9839999675750732,781088000,NVDA
2019-05-17 00:00:00+00:00,3.886021375656128,3.913249969482422,4.092750072479248,3.873500108718872,3.9625000953674316,1022068000,NVDA
2019-05-20 00:00:00+00:00,3.767353057861328,3.793750047683716,3.8692500591278076,3.768749952316284,3.8137500286102295,572064000,NVDA
2019-05-21 00:00:00+00:00,3.84952712059021,3.876499891281128,3.8924999237060547,3.815999984741211,3.8550000190734863,361848000,NVDA
2019-05-22 00:00:00+00:00,3.77852463722229,3.805000066757202,3.8637499809265137,3.7939999103546143,3.8375000953674316,325868000,NVDA
2019-05-23 00:00:00+00:00,3.657374143600464,3.683000087738037,3.7422499656677246,3.6227500438690186,3.7422499656677246,591844000,NVDA
2019-05-24 00:00:00+00:00,3.603501081466675,3.6287500858306885,3.737499952316284,3.621999979019165,3.7019999027252197,357584000,NVDA
2019-05-28 00:00:00+00:00,3.5583178997039795,3.583250045776367,3.679500102996826,3.581249952316284,3.6465001106262207,428356000,NVDA
2019-05-29 00:00:00+00:00,3.4840879440307617,3.508500099182129,3.570499897003174,3.4735000133514404,3.535249948501587,559800000,NVDA
2019-05-30 00:00:00+00:00,3.457493782043457,3.477750062942505,3.543750047683716,3.4392499923706055,3.5077500343322754,394300000,NVDA
2019-05-31 00:00:00+00:00,3.3667752742767334,3.3864998817443848,3.4962499141693115,3.3847498893737793,3.428499937057495,389720000,NVDA
2019-06-03 00:00:00+00:00,3.3250200748443604,3.3445000648498535,3.4367499351501465,3.315000057220459,3.397749900817871,478644000,NVDA
2019-06-04 00:00:00+00:00,3.5541770458221436,3.575000047683716,3.5802500247955322,3.3867499828338623,3.4089999198913574,641836000,NVDA
2019-06-05 00:00:00+00:00,3.511427640914917,3.5320000648498535,3.654750108718872,3.495500087738037,3.649250030517578,511616000,NVDA
2019-06-06 00:00:00+00:00,3.57356333732605,3.5945000648498535,3.6192500591278076,3.533750057220459,3.536250114440918,408140000,NVDA
2019-06-07 00:00:00+00:00,3.616313934326172,3.637500047683716,3.671999931335449,3.581249952316284,3.6005001068115234,348856000,NVDA
2019-06-10 00:00:00+00:00,3.6891367435455322,3.710750102996826,3.779750108718872,3.694000005722046,3.694000005722046,402780000,NVDA
2019-06-11 00:00:00+00:00,3.7467987537384033,3.768749952316284,3.809000015258789,3.7290000915527344,3.7709999084472656,383872000,NVDA
2019-06-12 00:00:00+00:00,3.633711338043213,3.6549999713897705,3.731250047683716,3.6397500038146973,3.7249999046325684,358892000,NVDA
2019-06-13 00:00:00+00:00,3.6849114894866943,3.7065000534057617,3.7249999046325684,3.6594998836517334,3.6772499084472656,308080000,NVDA
2019-06-14 00:00:00+00:00,3.5949385166168213,3.615999937057495,3.6372499465942383,3.571000099182129,3.6127500534057617,394428000,NVDA
2019-06-17 00:00:00+00:00,3.6046319007873535,3.6257500648498535,3.6630001068115234,3.591249942779541,3.6142499446868896,276040000,NVDA
2019-06-18 00:00:00+00:00,3.7997381687164307,3.822000026702881,3.8777499198913574,3.676500082015991,3.6875,581920000,NVDA
2019-06-19 00:00:00+00:00,3.805704116821289,3.828000068664551,3.86899995803833,3.8017499446868896,3.8575000762939453,331644000,NVDA
2019-06-20 00:00:00+00:00,3.830061197280884,3.8524999618530273,3.9332499504089355,3.8380000591278076,3.919250011444092,350168000,NVDA
2019-06-21 00:00:00+00:00,3.771901845932007,3.7939999103546143,3.88700008392334,3.7874999046325684,3.8375000953674316,434428000,NVDA
2019-06-24 00:00:00+00:00,3.7942709922790527,3.816499948501587,3.846250057220459,3.7679998874664307,3.815500020980835,282948000,NVDA
2019-06-25 00:00:00+00:00,3.764942169189453,3.7869999408721924,3.8970000743865967,3.784250020980835,3.821500062942505,311868000,NVDA
2019-06-26 00:00:00+00:00,3.9583096504211426,3.9814999103546143,4.043000221252441,3.902250051498413,3.915250062942505,584072000,NVDA
2019-06-27 00:00:00+00:00,4.056981563568115,4.080749988555908,4.099999904632568,4.031499862670898,4.067749977111816,445440000,NVDA
2019-06-28 00:00:00+00:00,4.0818352699279785,4.10575008392334,4.134250164031982,4.058750152587891,4.125,397668000,NVDA
2019-07-01 00:00:00+00:00,4.1300530433654785,4.154250144958496,4.348750114440918,4.116499900817871,4.3142499923706055,709756000,NVDA
2019-07-02 00:00:00+00:00,4.032127857208252,4.055749893188477,4.158750057220459,4.042500019073486,4.137499809265137,400228000,NVDA
2019-07-03 00:00:00+00:00,4.045051097869873,4.068749904632568,4.085000038146973,4.008500099182129,4.079249858856201,246636000,NVDA
2019-07-05 00:00:00+00:00,3.9824185371398926,4.0057501792907715,4.014500141143799,3.941999912261963,4.010000228881836,396552000,NVDA
2019-07-08 00:00:00+00:00,3.907357931137085,3.9302499294281006,3.964750051498413,3.9000000953674316,3.9457499980926514,329788000,NVDA
2019-07-09 00:00:00+00:00,3.9098432064056396,3.9327499866485596,3.9609999656677246,3.875,3.8877499103546143,342860000,NVDA
2019-07-10 00:00:00+00:00,3.9781932830810547,4.001500129699707,4.0592498779296875,3.9625000953674316,3.9765000343322754,452076000,NVDA
2019-07-11 00:00:00+00:00,4.132788181304932,4.1570000648498535,4.197999954223633,4.037499904632568,4.074999809265137,682560000,NVDA
2019-07-12 00:00:00+00:00,4.165843486785889,4.190249919891357,4.261750221252441,4.184999942779541,4.184999942779541,506392000,NVDA
2019-07-15 00:00:00+00:00,4.157392501831055,4.1817498207092285,4.227749824523926,4.153250217437744,4.21150016784668,289840000,NVDA
2019-07-16 00:00:00+00:00,4.152670383453369,4.177000045776367,4.204249858856201,4.120999813079834,4.166749954223633,341444000,NVDA
2019-07-17 00:00:00+00:00,4.218038082122803,4.24275016784668,4.249750137329102,4.149250030517578,4.178750038146973,348204000,NVDA
2019-07-18 00:00:00+00:00,4.229719638824463,4.254499912261963,4.317749977111816,4.196249961853027,4.2532501220703125,442192000,NVDA
2019-07-19 00:00:00+00:00,4.1864728927612305,4.210999965667725,4.299499988555908,4.204999923706055,4.293000221252441,344896000,NVDA
2019-07-22 00:00:00+00:00,4.258053779602051,4.2829999923706055,4.296000003814697,4.224999904632568,4.232500076293945,315940000,NVDA
2019-07-23 00:00:00+00:00,4.365921497344971,4.391499996185303,4.393499851226807,4.3067498207092285,4.322500228881836,428176000,NVDA
2019-07-24 00:00:00+00:00,4.440483570098877,4.4664998054504395,4.472249984741211,4.358500003814697,4.434999942779541,366236000,NVDA
2019-07-25 00:00:00+00:00,4.3092522621154785,4.334499835968018,4.4375,4.310999870300293,4.424749851226807,392700000,NVDA
2019-07-26 00:00:00+00:00,4.351256847381592,4.3767499923706055,4.423749923706055,4.36175012588501,4.36175012588501,274160000,NVDA
2019-07-29 00:00:00+00:00,4.345043659210205,4.370500087738037,4.386750221252441,4.281750202178955,4.369500160217285,248160000,NVDA
2019-07-30 00:00:00+00:00,4.3607025146484375,4.386250019073486,4.398499965667725,4.3092498779296875,4.323750019073486,197772000,NVDA
2019-07-31 00:00:00+00:00,4.193432807922363,4.2179999351501465,4.355500221252441,4.17549991607666,4.354499816894531,359416000,NVDA
2019-08-01 00:00:00+00:00,4.098986625671387,4.123000144958496,4.319499969482422,4.070499897003174,4.228499889373779,421212000,NVDA
2019-08-02 00:00:00+00:00,4.006278038024902,4.029749870300293,4.0995001792907715,3.9820001125335693,4.029749870300293,428348000,NVDA
2019-08-05 00:00:00+00:00,3.747793436050415,3.7697501182556152,3.846250057220459,3.7225000858306885,3.8450000286102295,589156000,NVDA
2019-08-06 00:00:00+00:00,3.7865655422210693,3.8087499141693115,3.890749931335449,3.7607500553131104,3.8450000286102295,361272000,NVDA
2019-08-07 00:00:00+00:00,3.8248414993286133,3.847249984741211,3.859250068664551,3.7300000190734863,3.747499942779541,372560000,NVDA
2019-08-08 00:00:00+00:00,3.933454990386963,3.9565000534057617,3.957750082015991,3.8475000858306885,3.905250072479248,309300000,NVDA
2019-08-09 00:00:00+00:00,3.8320493698120117,3.8545000553131104,3.918750047683716,3.8037500381469727,3.915250062942505,341816000,NVDA
2019-08-12 00:00:00+00:00,3.7641971111297607,3.786250114440918,3.8545000553131104,3.7642500400543213,3.802000045776367,279200000,NVDA
2019-08-13 00:00:00+00:00,3.8785271644592285,3.901249885559082,3.947499990463257,3.745500087738037,3.784749984741211,351956000,NVDA
2019-08-14 00:00:00+00:00,3.7298972606658936,3.7517499923706055,3.8237500190734863,3.707750082015991,3.8125,419880000,NVDA
2019-08-15 00:00:00+00:00,3.69758677482605,3.719249963760376,3.790750026702881,3.6847500801086426,3.770750045776367,477200000,NVDA
2019-08-16 00:00:00+00:00,3.965766429901123,3.989000082015991,4.03849983215332,3.921999931335449,3.983750104904175,1007960000,NVDA
2019-08-19 00:00:00+00:00,4.244631290435791,4.269499778747559,4.2855000495910645,4.086750030517578,4.103000164031982,815112000,NVDA
2019-08-20 00:00:00+00:00,4.172306537628174,4.196750164031982,4.264500141143799,4.17549991607666,4.263999938964844,463188000,NVDA
2019-08-21 00:00:00+00:00,4.2558159828186035,4.280749797821045,4.336249828338623,4.241499900817871,4.26324987411499,427244000,NVDA
2019-08-22 00:00:00+00:00,4.262030601501465,4.2870001792907715,4.333250045776367,4.247499942779541,4.290500164031982,303488000,NVDA
2019-08-23 00:00:00+00:00,4.037345886230469,4.060999870300293,4.264750003814697,4.040999889373779,4.210000038146973,568056000,NVDA
2019-08-26 00:00:00+00:00,4.112157344818115,4.136250019073486,4.1645002365112305,4.097750186920166,4.140250205993652,318208000,NVDA
2019-08-27 00:00:00+00:00,4.021439075469971,4.045000076293945,4.177499771118164,4.015500068664551,4.174749851226807,290968000,NVDA
2019-08-28 00:00:00+00:00,4.010990619659424,4.0304999351501465,4.083499908447266,3.9749999046325684,4.014500141143799,255612000,NVDA
2019-08-29 00:00:00+00:00,4.154791355133057,4.175000190734863,4.207499980926514,4.11899995803833,4.122499942779541,357976000,NVDA
2019-08-30 00:00:00+00:00,4.167479038238525,4.187749862670898,4.271500110626221,4.16949987411499,4.221499919891357,290616000,NVDA
2019-09-03 00:00:00+00:00,4.084384441375732,4.104249954223633,4.147749900817871,4.081250190734863,4.114500045776367,296140000,NVDA
2019-09-04 00:00:00+00:00,4.198578357696533,4.218999862670898,4.226500034332275,4.165249824523926,4.165249824523926,227728000,NVDA
2019-09-05 00:00:00+00:00,4.471748352050781,4.493500232696533,4.499750137329102,4.320000171661377,4.321750164031982,695676000,NVDA
2019-09-06 00:00:00+00:00,4.444630146026611,4.466249942779541,4.527249813079834,4.427999973297119,4.46999979019165,376976000,NVDA
2019-09-09 00:00:00+00:00,4.49065637588501,4.512499809265137,4.5995001792907715,4.495999813079834,4.497499942779541,417524000,NVDA
2019-09-10 00:00:00+00:00,4.557333469390869,4.579500198364258,4.606249809265137,4.469749927520752,4.479499816894531,352812000,NVDA
2019-09-11 00:00:00+00:00,4.585945129394531,4.608250141143799,4.656750202178955,4.565000057220459,4.594250202178955,361512000,NVDA
2019-09-12 00:00:00+00:00,4.584450721740723,4.606750011444092,4.710000038146973,4.598750114440918,4.65500020980835,327840000,NVDA
2019-09-13 00:00:00+00:00,4.526483535766602,4.548500061035156,4.577000141143799,4.504499912261963,4.539750099182129,324592000,NVDA
2019-09-16 00:00:00+00:00,4.483442306518555,4.505249977111816,4.539999961853027,4.462500095367432,4.4730000495910645,231832000,NVDA
2019-09-17 00:00:00+00:00,4.504838466644287,4.526750087738037,4.531000137329102,4.465250015258789,4.51200008392334,223048000,NVDA
2019-09-18 00:00:00+00:00,4.477721214294434,4.499499797821045,4.5355000495910645,4.412499904632568,4.519750118255615,258152000,NVDA
2019-09-19 00:00:00+00:00,4.4020891189575195,4.423500061035156,4.52400016784668,4.412749767303467,4.505499839782715,245476000,NVDA
2019-09-20 00:00:00+00:00,4.296353816986084,4.317249774932861,4.446249961853027,4.307000160217285,4.422500133514404,350244000,NVDA
2019-09-23 00:00:00+00:00,4.349842548370361,4.370999813079834,4.416749954223633,4.31374979019165,4.317500114440918,249712000,NVDA
2019-09-24 00:00:00+00:00,4.292372703552246,4.3132500648498535,4.432250022888184,4.277500152587891,4.402500152587891,317268000,NVDA
2019-09-25 00:00:00+00:00,4.4341816902160645,4.455749988555908,4.475500106811523,4.267749786376953,4.312749862670898,308432000,NVDA
2019-09-26 00:00:00+00:00,4.412039279937744,4.433499813079834,4.454750061035156,4.38224983215332,4.446000099182129,234564000,NVDA
2019-09-27 00:00:00+00:00,4.2732157707214355,4.294000148773193,4.442500114440918,4.232999801635742,4.391499996185303,362056000,NVDA
2019-09-30 00:00:00+00:00,4.330685138702393,4.351749897003174,4.361999988555908,4.28849983215332,4.320000171661377,186184000,NVDA
2019-10-01 00:00:00+00:00,4.328943252563477,4.349999904632568,4.525000095367432,4.345250129699707,4.375,366008000,NVDA
2019-10-02 00:00:00+00:00,4.305060386657715,4.326000213623047,4.340000152587891,4.2532501220703125,4.328000068664551,293372000,NVDA
2019-10-03 00:00:00+00:00,4.510809421539307,4.532750129699707,4.539000034332275,4.300000190734863,4.33050012588501,450588000,NVDA
2019-10-04 00:00:00+00:00,4.527230262756348,4.54925012588501,4.578750133514404,4.4695000648498535,4.534999847412109,265524000,NVDA
2019-10-07 00:00:00+00:00,4.585945129394531,4.608250141143799,4.708499908447266,4.60575008392334,4.614500045776367,480984000,NVDA
2019-10-08 00:00:00+00:00,4.409302234649658,4.430749893188477,4.515999794006348,4.412499904632568,4.515999794006348,444436000,NVDA
2019-10-09 00:00:00+00:00,4.495880126953125,4.517749786376953,4.567500114440918,4.479000091552734,4.507999897003174,292412000,NVDA
2019-10-10 00:00:00+00:00,4.553600788116455,4.57574987411499,4.626999855041504,4.510250091552734,4.515500068664551,309124000,NVDA
2019-10-11 00:00:00+00:00,4.627243518829346,4.649750232696533,4.733500003814697,4.641250133514404,4.660250186920166,446404000,NVDA
2019-10-14 00:00:00+00:00,4.640678405761719,4.663249969482422,4.6842498779296875,4.609749794006348,4.640999794006348,200040000,NVDA
2019-10-15 00:00:00+00:00,4.885487079620361,4.909249782562256,4.982250213623047,4.739999771118164,4.754000186920166,664124000,NVDA
2019-10-16 00:00:00+00:00,4.8317484855651855,4.855249881744385,4.980500221252441,4.84375,4.875,428944000,NVDA
2019-10-17 00:00:00+00:00,4.833739757537842,4.857250213623047,4.945250034332275,4.802499771118164,4.900000095367432,263436000,NVDA
2019-10-18 00:00:00+00:00,4.739198207855225,4.762249946594238,4.890500068664551,4.6875,4.857749938964844,307440000,NVDA
2019-10-21 00:00:00+00:00,4.876530170440674,4.90024995803833,4.913750171661377,4.804999828338623,4.823999881744385,261868000,NVDA
2019-10-22 00:00:00+00:00,4.866578102111816,4.890250205993652,5.0632500648498535,4.882500171661377,4.957499980926514,328720000,NVDA
2019-10-23 00:00:00+00:00,4.853641986846924,4.8772501945495605,4.891499996185303,4.775750160217285,4.807750225067139,279916000,NVDA
2019-10-24 00:00:00+00:00,4.897677421569824,4.921500205993652,4.955249786376953,4.884500026702881,4.918749809265137,232020000,NVDA
2019-10-25 00:00:00+00:00,5.088748931884766,5.113500118255615,5.134500026702881,4.994750022888184,5.002500057220459,423092000,NVDA
2019-10-28 00:00:00+00:00,5.144726753234863,5.169750213623047,5.222499847412109,5.127999782562256,5.15749979019165,330792000,NVDA
2019-10-29 00:00:00+00:00,5.048444747924805,5.072999954223633,5.16225004196167,5.053500175476074,5.155749797821045,211236000,NVDA
2019-10-30 00:00:00+00:00,5.050433158874512,5.074999809265137,5.10575008392334,5.006499767303467,5.099999904632568,205960000,NVDA
2019-10-31 00:00:00+00:00,5.0011749267578125,5.0254998207092285,5.074999809265137,4.945250034332275,5.053999900817871,209732000,NVDA
2019-11-01 00:00:00+00:00,5.0402350425720215,5.0647501945495605,5.097249984741211,4.964749813079834,4.989999771118164,283640000,NVDA
2019-11-04 00:00:00+00:00,5.237027645111084,5.262499809265137,5.275000095367432,5.123000144958496,5.146249771118164,376716000,NVDA
2019-11-05 00:00:00+00:00,5.214885711669922,5.240250110626221,5.28849983215332,5.191999912261963,5.262249946594238,300868000,NVDA
2019-11-06 00:00:00+00:00,5.165624618530273,5.1907501220703125,5.2417497634887695,5.102749824523926,5.216000080108643,269012000,NVDA
2019-11-07 00:00:00+00:00,5.183289051055908,5.208499908447266,5.292500019073486,5.16349983215332,5.277750015258789,280340000,NVDA
2019-11-08 00:00:00+00:00,5.1693572998046875,5.194499969482422,5.226250171661377,5.153749942779541,5.191500186920166,189100000,NVDA
2019-11-11 00:00:00+00:00,5.17930793762207,5.204500198364258,5.227749824523926,5.10699987411499,5.193749904632568,243436000,NVDA
2019-11-12 00:00:00+00:00,5.214885711669922,5.240250110626221,5.296500205993652,5.207749843597412,5.243000030517578,283504000,NVDA
2019-11-13 00:00:00+00:00,5.189010143280029,5.214250087738037,5.236499786376953,5.147500038146973,5.208749771118164,300188000,NVDA
2019-11-14 00:00:00+00:00,5.219364643096924,5.244750022888184,5.247000217437744,5.163000106811523,5.223249912261963,518080000,NVDA
2019-11-15 00:00:00+00:00,5.080040454864502,5.104750156402588,5.29449987411499,5.015999794006348,5.242499828338623,1053628000,NVDA
2019-11-18 00:00:00+00:00,5.28131103515625,5.307000160217285,5.333749771118164,5.094250202178955,5.097249984741211,574588000,NVDA
2019-11-19 00:00:00+00:00,5.1745805740356445,5.199749946594238,5.299499988555908,5.141250133514404,5.275750160217285,414564000,NVDA
2019-11-20 00:00:00+00:00,5.2539448738098145,5.2795000076293945,5.363749980926514,5.164000034332275,5.176750183105469,472588000,NVDA
2019-11-21 00:00:00+00:00,5.229065418243408,5.254499912261963,5.330999851226807,5.232749938964844,5.275000095367432,288388000,NVDA
2019-11-22 00:00:00+00:00,5.246731281280518,5.272250175476074,5.323999881744385,5.248499870300293,5.277249813079834,224100000,NVDA
2019-11-25 00:00:00+00:00,5.503480911254883,5.530250072479248,5.535250186920166,5.388000011444092,5.401000022888184,506476000,NVDA
2019-11-26 00:00:00+00:00,5.398740768432617,5.425000190734863,5.517250061035156,5.418499946594238,5.512499809265137,385244000,NVDA
2019-11-27 00:00:00+00:00,5.433597087860107,5.455999851226807,5.50124979019165,5.429500102996826,5.466750144958496,215784000,NVDA
2019-11-29 00:00:00+00:00,5.3962507247924805,5.418499946594238,5.453499794006348,5.394499778747559,5.425000190734863,141556000,NVDA
2019-12-02 00:00:00+00:00,5.209770202636719,5.231249809265137,5.425000190734863,5.216000080108643,5.411499977111816,372036000,NVDA
2019-12-03 00:00:00+00:00,5.170182228088379,5.191500186920166,5.195499897003174,5.009250164031982,5.046750068664551,465232000,NVDA
2019-12-04 00:00:00+00:00,5.2140021324157715,5.235499858856201,5.297999858856201,5.20674991607666,5.2754998207092285,273424000,NVDA
2019-12-05 00:00:00+00:00,5.197071552276611,5.218500137329102,5.273250102996826,5.187749862670898,5.257500171661377,184884000,NVDA
2019-12-06 00:00:00+00:00,5.282469749450684,5.3042497634887695,5.337250232696533,5.2779998779296875,5.288000106811523,232236000,NVDA
2019-12-09 00:00:00+00:00,5.282469749450684,5.3042497634887695,5.359250068664551,5.272500038146973,5.28125,211880000,NVDA
2019-12-10 00:00:00+00:00,5.327533721923828,5.3495001792907715,5.401500225067139,5.281499862670898,5.334499835968018,256388000,NVDA
2019-12-11 00:00:00+00:00,5.411189079284668,5.433499813079834,5.439000129699707,5.357500076293945,5.360000133514404,233796000,NVDA
2019-12-12 00:00:00+00:00,5.578747272491455,5.601749897003174,5.619999885559082,5.395500183105469,5.4045000076293945,404348000,NVDA
2019-12-13 00:00:00+00:00,5.576757431030273,5.59975004196167,5.7245001792907715,5.545499801635742,5.604750156402588,454704000,NVDA
2019-12-16 00:00:00+00:00,5.605637550354004,5.628749847412109,5.701499938964844,5.6192498207092285,5.647500038146973,320976000,NVDA
2019-12-17 00:00:00+00:00,5.683815002441406,5.707250118255615,5.730000019073486,5.638000011444092,5.647500038146973,321196000,NVDA
2019-12-18 00:00:00+00:00,5.71419095993042,5.737750053405762,5.798500061035156,5.733749866485596,5.742249965667725,343548000,NVDA
2019-12-19 00:00:00+00:00,5.862329483032227,5.886499881744385,5.900000095367432,5.767499923706055,5.772500038146973,445360000,NVDA
2019-12-20 00:00:00+00:00,5.959677219390869,5.984250068664551,6.009749889373779,5.934000015258789,5.953249931335449,603044000,NVDA
2019-12-23 00:00:00+00:00,5.945984840393066,5.9704999923706055,6.045249938964844,5.959750175476074,6.013000011444092,355060000,NVDA
2019-12-24 00:00:00+00:00,5.941006183624268,5.9654998779296875,5.982749938964844,5.920499801635742,5.954999923706055,138864000,NVDA
2019-12-26 00:00:00+00:00,5.955195426940918,5.979750156402588,6.007999897003174,5.949999809265137,5.968999862670898,182852000,NVDA
2019-12-27 00:00:00+00:00,5.897434711456299,5.921750068664551,6.008500099182129,5.895249843597412,5.994999885559082,254644000,NVDA
2019-12-30 00:00:00+00:00,5.784152507781982,5.808000087738037,5.90500020980835,5.776500225067139,5.899750232696533,258056000,NVDA
2019-12-31 00:00:00+00:00,5.858345031738281,5.882500171661377,5.892000198364258,5.7532501220703125,5.772500038146973,231004000,NVDA
2020-01-02 00:00:00+00:00,5.9731221199035645,5.9977498054504395,5.9977498054504395,5.918000221252441,5.96875,237536000,NVDA
2020-01-03 00:00:00+00:00,5.877517223358154,5.901750087738037,5.9457502365112305,5.852499961853027,5.877500057220459,205384000,NVDA
